folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Sample_Name	sample_comment	city	country
346_asian	346_asian_Philippines	sample-328	183.09288342628017	0.0725846002942618	4.14235194416272	178.75	0.0232843081249619	31	42.94737875109757	20.549648604495808	37.18164850936662	0.9857468042335338	0.996076508092202	0.3875203188992087	0.0188942975168078	20.93016050819931	0.8608890798035705	2.7404030232375485	175	0.8181926500866157	0.0039234919077979	6.096526165944932	0.976715691875038	16	0.5668422896377776	4078.0	DRR076791	AMPLICON	514	11799197	PRJDB1664	SAMD00066831	26539372	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070635	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066831	DRP001941	PH.C.31	human gut	Ormoc	Philippines
346_asian	346_asian_China	sample-167	146.0993970211613	0.091867469879518	3.988996646450469	142.0	0.0281449593554942	34	35.53034088161818	13.16003555064101	39.11003222428862	0.9857302003309872	0.9887048192771084	0.4596448538001703	0.0279625967339682	19.189509298744916	0.8557171961391172	3.8143080346417393	139	0.8441821321320786	0.0112951807228915	6.009682853294357	0.9718550406445058	15	0.4843926063968102	1328.0	DRR017386	AMPLICON	397	907249	PRJDB1664	SAMD00016637	578231	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015680	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016637	DRP001947	DRS015170	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Japan	sample-265	189.57871915586557	0.0835500650195058	4.068969465900607	182.25	0.0277448969411239	39	36.04266406619025	16.126098976329402	40.82869692745674	0.9858651208403676	0.9931729518855656	0.3634364347450825	0.0122319393908424	21.91402762470768	0.848735090120133	3.1913916234376885	177	0.8063610971544651	0.0068270481144343	6.021586604481699	0.972255103058876	21	0.5612744557830627	3076.0	DRR017484	AMPLICON	402	1858492	PRJDB1664	SAMD00003440	1129835	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015778	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003440	DRP001950	DRS015268	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
346_asian	346_asian_Japan	sample-226	164.1978347191849	0.1082001571915116	3.710605983970816	158.51612903225808	0.0417484099819835	30	23.95300804106186	16.078094161295603	31.92771007306137	0.9899666839690282	0.9950222687974848	0.283368741619853	0.0081970680545556	18.430452810508456	0.808766397810235	2.476454487236001	153	0.752583736233991	0.004977731202515	5.4617920579527794	0.9582515900180164	19	0.6228756457608805	3817.0	DRR017445	AMPLICON	404	2294480	PRJDB1664	SAMD00013396	1368095	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015739	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013396	DRP001949	DRS015229	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_Thailand	sample-126	232.818359449745	0.153925014645577	3.909023696391159	227.28846153846155	0.0427951568526715	51	23.36713015079356	14.435968277152751	44.433077825992285	0.987294511830276	0.9972173403632104	0.2333543274177057	0.0083063197875134	25.25828269279439	0.802846052360909	2.7108236264003787	224	0.7337894760315342	0.0027826596367896	5.728954877448869	0.9572048431473285	19	0.6632668005690853	6828.0	DRR017345	AMPLICON	401	4102814	PRJDB1664	SAMD00009526	2499598	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015639	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009526	DRP001945	DRS015129	16S rRNA amplicon sequencing of stool sample from healthy Bangkok Children	Bangkok	Thailand
346_asian	346_asian_China	sample-179	183.8952973906093	0.1246515332536837	3.80783081613458	178.30769230769232	0.0432405658828752	51	23.126431848942005	15.1071951796853	43.122178869949714	0.987282679885681	0.9936280366387892	0.2845543716602349	0.0232635648756092	22.35440028777748	0.8081845882044838	3.512281461856931	176	0.7596653616146833	0.0063719633612106	5.666671818012104	0.9567594341171248	16	0.5980571847507331	2511.0	DRR017398	AMPLICON	400	1600297	PRJDB1664	SAMD00016640	1008744	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015692	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016640	DRP001947	DRS015182	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Taiwan	sample-63	152.46599266266176	0.0642309958750736	3.9346977444200704	148.61764705882354	0.0279190390751608	33	35.81785165699645	15.28193722943234	31.309796339024032	0.9884108687415496	0.9967589864466706	0.3737614110050405	0.006324774107382	17.958699907416285	0.8474566900917174	2.523256587570463	147	0.8050661759957487	0.0032410135533294	5.796212683079757	0.9720809609248392	11	0.5756938013861999	3394.0	DRR017282	AMPLICON	403	1921482	PRJDB1664	SAMD00012358	1148266	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015576	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012358	DRP001943	DRS015066	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Japan	sample-225	117.61881422692534	0.2370651204281891	3.017692439248724	114.3913043478261	0.1053642209668473	22	9.490887806351722	12.332667904155244	20.831659784529258	0.9943471436656304	0.9975468331846564	0.1842622717522311	0.0076376375030424	13.201287500003604	0.6856405920645279	1.6725735350505968	112	0.6497553157752635	0.0024531668153434	4.423115046975833	0.8946357790331526	11	0.6713632598445266	4484.0	DRR017444	AMPLICON	404	2556332	PRJDB1664	SAMD00013373	1503624	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015738	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013373	DRP001949	DRS015228	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_Taiwan	sample-61	174.72132391104722	0.1183868169991327	3.797968459872109	170.5	0.043688586432016	37	22.88927341597796	14.301870838605398	41.0195244113476	0.9875592359392432	0.9917606244579358	0.2997866443375268	0.0211451648872929	21.308827714258086	0.8078037976043586	3.456833297117316	166	0.7670746005035673	0.0082393755420641	5.6572054254985	0.956311413567984	19	0.5857271235854085	2306.0	DRR017280	AMPLICON	398	1436996	PRJDB1664	SAMD00012363	907627	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015574	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012363	DRP001943	DRS015064	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Philippines	sample-311	134.37280566272338	0.1441798941798941	3.748710368505048	131.93333333333334	0.0455583239239911	29	21.949885638207085	17.69946592018268	30.251551352213863	0.9889462010431188	0.9964726631393298	0.355862586272155	0.0194835082930268	16.8248773193283	0.803426409172204	2.7507414424560426	131	0.7908827512947869	0.0035273368606701	5.562612934475977	0.9544416760760088	8	0.5427622278767318	2268.0	DRR076774	AMPLICON	512	8532155	PRJDB1664	SAMD00066814	19458880	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070618	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066814	DRP001941	PH.C.8	human gut	Baybay	Philippines
346_asian	346_asian_Taiwan	sample-62	94.06115352746212	0.075956937799043	3.677569034914815	92.4	0.0340944861610311	14	29.33025578613844	11.851971532523413	20.65268420215367	0.9908359524241828	0.9958133971291866	0.4767426663225186	0.0144962595419737	12.126477881084476	0.835793064562109	2.2254777456025594	91	0.8384366904867809	0.0041866028708133	5.456373800495806	0.9659055138389688	7	0.4975550765024449	1672.0	DRR017281	AMPLICON	403	948166	PRJDB1664	SAMD00012365	580021	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015575	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00012365	DRP001943	DRS015065	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Japan	sample-227	145.87756736270725	0.218056453350571	3.5786479790153947	140.88888888888889	0.0646116666877912	26	15.47708101745897	13.695660589663085	26.490973546955143	0.990852452480396	0.9967679379444084	0.2719402582165859	0.0050506753378979	16.108619207872486	0.7569225580552917	2.011012559572851	137	0.739263380384464	0.0032320620555914	5.247315191726777	0.9353883333122088	15	0.6011572512216565	4641.0	DRR017446	AMPLICON	403	2639707	PRJDB1664	SAMD00013399	1522275	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015740	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013399	DRP001949	DRS015230	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_China	sample-211	275.15701657156177	0.0742296918767507	4.187204401792703	265.5	0.0284542052114963	77	35.14419020201519	16.888899753759276	64.81647321870953	0.9816012348285118	0.992436974789916	0.2826747981881071	0.0280047549033548	31.7835943088471	0.8454664467414286	4.368239073704874	261	0.7746827580776081	0.007563025210084	6.219080359010528	0.9715457947885036	27	0.6088186998937506	3570.0	DRR017430	AMPLICON	400	2324030	PRJDB1664	SAMD00008752	1432038	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015724	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008752	DRP001948	DRS015214	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Japan	sample-275	152.31175895367312	0.1189087880049979	3.683855809559778	149.66666666666666	0.0437502526106278	17	22.857010881740123	14.382431546153516	27.70895928806084	0.9905434244728336	0.9966680549770928	0.2903751363603058	0.008446732481146	16.75162853421348	0.8024138233037996	2.0635973410138018	143	0.7542465184483182	0.0033319450229071	5.400308028303007	0.9562497473893722	16	0.6052868414384449	4802.0	DRR017494	AMPLICON	403	2840639	PRJDB1664	SAMD00003475	1658648	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015788	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00003475	DRP001950	DRS015278	16S rRNA amplicon sequencing of stool sample from healthy Fukuoka Children	Fukuoka	Japan
346_asian	346_asian_Indonesia	sample-45	244.97021928069415	0.0875545851528384	4.31235226348245	240.1875	0.0247683110543277	47	40.37416995476856	20.08584410544001	53.01568009032807	0.981280472577306	0.9960698689956332	0.3443779859997105	0.0102987923956618	27.997067454402405	0.8552580826160548	3.5019956880508345	237	0.8065100529240338	0.0039301310043668	6.36235073517305	0.9752316889456722	18	0.5552632063825476	4580.0	DRR017264	AMPLICON	403	2817772	PRJDB1664	SAMD00009076	1684405	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015558	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009076	DRP001942	DRS015048	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_Thailand	sample-127	151.89272068965516	0.3249460819554277	2.7837951586854457	149.53846153846155	0.1436465188298401	38	6.961533131092256	12.899213170717976	26.78263719466556	0.9947457907806964	0.9989935298346512	0.1070043146540968	0.0041157122714118	16.72842601042662	0.6285293457799324	1.7866426671635836	149	0.5642661224414581	0.0010064701653486	4.073532228292622	0.8563534811701599	7	0.7517068016346696	6955.0	DRR017346	AMPLICON	402	3956580	PRJDB1664	SAMD00009505	2382407	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015640	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009505	DRP001945	DRS015130	16S rRNA amplicon sequencing of stool sample from healthy Bangkok Children	Bangkok	Thailand
346_asian	346_asian_Indonesia	sample-37	332.2441643323997	0.1241895980406281	4.292109133286014	326.01176470588234	0.0329469488037367	84	30.35182426017497	20.03847246134488	70.42287509723094	0.9792349212585176	0.9972626422705662	0.2436950791954913	0.0098699032203658	36.516976274231375	0.8284306907144651	3.888964582839652	324	0.7574179822045934	0.0027373577294337	6.316752361073845	0.9670530511962632	19	0.6118181284583821	6941.0	DRR017256	AMPLICON	401	4327421	PRJDB1664	SAMD00009081	2682943	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015550	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009081	DRP001942	DRS015040	16S rRNA amplicon sequencing of stool sample from healthy Yogjakarta Children	Yogjakarta	Indonesia
346_asian	346_asian_China	sample-165	236.60595201678103	0.3092564491654021	3.532493854939838	227.622641509434	0.1069438451141081	52	9.35070175317718	14.55025661971464	44.07608049412126	0.988386595500852	0.9959028831562974	0.1609359879741768	0.0099176189505868	25.019024046541837	0.6813707571661688	2.722385145441657	221	0.6659175584127692	0.0040971168437025	5.186101057506499	0.8930561548858919	27	0.6442072521783313	6590.0	DRR017384	AMPLICON	402	4152603	PRJDB1664	SAMD00016645	2501072	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015678	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016645	DRP001947	DRS015168	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_China	sample-220	104.5665503517843	0.3420408163265306	2.9698703282691	101.04545454545456	0.1352672682678513	21	7.392771457614093	12.278415851256984	18.735993303917844	0.9943027301781217	0.997278911564626	0.199358419524623	0.0056360167852365	11.937668203689697	0.6428167385744399	1.633076475707799	99	0.6577052020414017	0.0027210884353741	4.360162335213963	0.8647327317321487	10	0.6361080189651618	3675.0	DRR017439	AMPLICON	404	2041943	PRJDB1664	SAMD00008764	1192812	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015733	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008764	DRP001948	DRS015223	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Japan	sample-260	120.46826827862849	0.0945482272207396	3.4519034876781416	116.40625	0.0471161223866587	31	21.22415745068098	11.96587928784196	24.57421841709813	0.9924101904115488	0.9961875714830348	0.2909740489199048	0.0163203332841115	14.481571221454386	0.7985291489131444	2.2454257310556094	115	0.7442421624444923	0.0038124285169653	5.0947023185071	0.9528838776133411	10	0.6453778448175835	2623.0	DRR017479	AMPLICON	404	1542047	PRJDB1664	SAMD00013394	944101	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015773	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013394	DRP001949	DRS015263	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_Indonesia	sample-17	275.4920636630681	0.0566080803469527	4.440619755878213	266.3	0.0192856715993785	59	51.85196661920881	18.72768794936428	60.525896250751664	0.9793747623325104	0.9936087651221184	0.3610621068071885	0.0094785137022745	30.88837241287775	0.8743368138868327	3.928137861928288	260	0.818021918937761	0.0063912348778817	6.5624727128380655	0.9807143284006214	28	0.5619379137183291	4381.0	DRR017236	AMPLICON	403	2854073	PRJDB1664	SAMD00016522	1707068	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015530	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016522	DRP001941	DRS015020	16S rRNA amplicon sequencing of stool sample from healthy Bali Children	Bali	Indonesia
346_asian	346_asian_Thailand	sample-122	99.03563671986588	0.2360841138010249	2.561794316702611	97.52631578947368	0.1397818424088896	18	7.154005003559771	9.81085705092979	16.63035653702107	0.9962438570723864	0.9991164516699064	0.1291653023397844	0.0050256630245773	11.109822066819504	0.6345612620204776	1.2894422234323808	97	0.5673024907632505	0.0008835483300936	3.744146994193122	0.8602181575911103	5	0.7552425385709836	5659.0	DRR017341	AMPLICON	399	3242669	PRJDB1664	SAMD00009525	1962756	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015635	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00009525	DRP001945	DRS015125	16S rRNA amplicon sequencing of stool sample from healthy Bangkok Children	Bangkok	Thailand
346_asian	346_asian_China	sample-171	141.5067146290232	0.2108540925266903	3.640021035294396	139.5	0.0618572776433935	17	16.16624652906627	13.961666584895095	30.031212294392517	0.989443909759563	0.9915480427046264	0.3203237319774986	0.0105739204747448	16.71461599567921	0.7674757723057557	2.741859513962386	130	0.7694452800245447	0.0084519572953736	5.403327768331029	0.9381427223566065	19	0.547700520120449	2248.0	DRR017390	AMPLICON	403	1308775	PRJDB1664	SAMD00016649	790168	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015684	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016649	DRP001947	DRS015174	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Thailand	sample-142	252.85091020283625	0.1490027375831052	3.994443800960471	244.77611940298507	0.0436295711588836	66	22.92023445195803	17.450147621682106	52.51952572726135	0.9847965582997346	0.9955025420414548	0.2422707341948954	0.0149753733013989	28.103909478708054	0.8023427281949945	3.3700526101574115	241	0.7438728731775825	0.0044974579585451	5.886183725677635	0.9563704288411164	23	0.6159764830738823	5114.0	DRR017361	AMPLICON	400	3266058	PRJDB1664	SAMD00013015	2033218	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015655	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013015	DRP001946	DRS015145	16S rRNA amplicon sequencing of stool sample from healthy Khon Kaen Children	Khon Kaen	Thailand
346_asian	346_asian_Philippines	sample-324	186.4220540318362	0.092925910422771	4.167578705847299	181.48717948717947	0.0251391151820617	38	39.77864744872001	21.40403482169047	44.47647444972697	0.9838000151683994	0.9928840519045624	0.4110205831075031	0.026537002895031	22.75464916671096	0.8590218386859959	3.6417650815459	178	0.8299632114952743	0.0071159480954374	6.204583726647457	0.9748608848179382	17	0.5243720046467658	2389.0	DRR076787	AMPLICON	511	8449118	PRJDB1664	SAMD00066827	19025948	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX070631	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2017-03-22T00:00:00Z	SAMD00066827	DRP001941	PH.C.21	human gut	Baybay	Philippines
346_asian	346_asian_China	sample-201	240.1182240959974	0.0658022690437601	4.259327184624618	231.91803278688525	0.023426261331428	60	42.68713585374496	16.105667334898236	56.49039967897372	0.981867746817197	0.9918962722852512	0.3513492017495724	0.0193599961776722	28.12937093276746	0.8624716626071154	4.086940104348436	227	0.8086849370360202	0.0081037277147487	6.329211870654213	0.976573738668572	25	0.5650904261775395	3085.0	DRR017420	AMPLICON	399	2092702	PRJDB1664	SAMD00008760	1309047	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015714	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00008760	DRP001948	DRS015204	16S rRNA amplicon sequencing of stool sample from healthy Lanzhou Children	Lanzhou	China
346_asian	346_asian_Taiwan	sample-99	117.31982142564767	0.1122037317196167	3.454956301871556	113.55	0.0477937913515512	19	20.923219768116244	12.366039929120502	20.72482461813685	0.9928866234182426	0.9964699949571356	0.3000812815396909	0.0094356100591737	13.034798928105928	0.7939898677380631	1.730812978142091	109	0.7479340223897629	0.0035300050428643	5.062155326305748	0.9522062086484488	14	0.6273670233683557	3966.0	DRR017318	AMPLICON	404	2221769	PRJDB1664	SAMD00015801	1304975	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015612	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00015801	DRP001944	DRS015102	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Thailand	sample-140	203.78606004130415	0.2746543778801843	3.409244148589321	199.05882352941177	0.1063577480940347	50	9.402229907273552	15.268857296453946	46.12976354009955	0.9877926571052552	0.9953917050691244	0.1661041562144321	0.01319146651623	24.23358938418084	0.6858968255361894	3.452953498792497	197	0.6649806104959138	0.0046082949308755	5.068516672133592	0.8936422519059652	15	0.619465562547272	3255.0	DRR017359	AMPLICON	400	2071942	PRJDB1664	SAMD00013011	1315605	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015653	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013011	DRP001946	DRS015143	16S rRNA amplicon sequencing of stool sample from healthy Khon Kaen Children	Khon Kaen	Thailand
346_asian	346_asian_China	sample-188	199.1245737996039	0.197808373138522	3.794783922988945	192.66666666666663	0.0585260420790904	50	17.086410843375116	18.004976427364838	42.88204853071002	0.9867632573541922	0.9952233773531892	0.2538972727871021	0.0111730308319477	23.112947426140607	0.7710022810312158	3.1848545774343178	190	0.7416673570675195	0.0047766226468109	5.6143148024135545	0.9414739579209096	17	0.5855385161414353	3559.0	DRR017407	AMPLICON	403	2135795	PRJDB1664	SAMD00016653	1281715	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015701	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00016653	DRP001947	DRS015191	16S rRNA amplicon sequencing of stool sample from healthy Beijing Children	Beijing	China
346_asian	346_asian_Taiwan	sample-107	208.1802431292063	0.0761868300153139	4.265764952380464	200.62222222222223	0.0225505324699994	44	44.34485089566596	15.424853767918556	48.755522593561686	0.9822367349477764	0.9911944869831548	0.4141703430619346	0.0296549322253538	24.657240555695427	0.86679174396653	3.8154698409498073	195	0.8342024429259873	0.0088055130168453	6.346053531874843	0.9774494675300004	23	0.5181725370086778	2612.0	DRR017326	AMPLICON	399	1724267	PRJDB1664	SAMD00015786	1084727	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015620	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00015786	DRP001944	DRS015110	16S rRNA amplicon sequencing of stool sample from healthy Taipei Children	Taipei	Taiwan
346_asian	346_asian_Thailand	sample-159	254.52073624489867	0.1790648246546227	4.095356348948401	247.43859649122808	0.046200737226434	56	21.644676254816225	17.773094329888636	58.02841241530892	0.9817966603639304	0.9938894792773644	0.274202186360195	0.0100218327104405	29.393054673725853	0.7980645122448878	3.960786802330761	243	0.7664224809674917	0.0061105207226354	6.073754460215742	0.953799262773566	23	0.5719935013535202	3764.0	DRR017378	AMPLICON	400	2449173	PRJDB1664	SAMD00013004	1532487	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015672	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013004	DRP001946	DRS015162	16S rRNA amplicon sequencing of stool sample from healthy Khon Kaen Children	Khon Kaen	Thailand
346_asian	346_asian_Japan	sample-241	208.4444058274306	0.1153215895124948	4.19095496072138	204.21951219512195	0.0283082215081326	40	35.325426562481475	16.24758240998799	42.50527948375097	0.9841422728722818	0.997132322818517	0.3515667085664998	0.0104056041068061	23.665684410556985	0.843826392623062	2.891029224950276	202	0.8047825484765375	0.0028676771814829	6.163194953861273	0.9716917784918672	14	0.5617402379320275	4882.0	DRR017460	AMPLICON	403	2958685	PRJDB1664	SAMD00013379	1740021	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015754	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013379	DRP001949	DRS015244	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
346_asian	346_asian_Japan	sample-259	148.7122056702331	0.1479924322051713	3.485620676824218	146.64	0.0554820045685525	24	18.023862111262	13.86178645312526	27.77136961893696	0.9919723354606288	0.997056968677738	0.2363912300733752	0.00786139932985	16.770255478878667	0.7757005793982785	2.073334917279306	143	0.7138880581174526	0.0029430313222619	5.111346644983533	0.9445179954314474	14	0.6547318563295019	4757.0	DRR017478	AMPLICON	403	2728280	PRJDB1664	SAMD00013364	1608381	KYUSHU	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	DRX015772	454 GS FLX Titanium	SINGLE	PCR	METAGENOMIC	human gut metagenome	LS454	2015-03-06T00:00:00Z	SAMD00013364	DRP001949	DRS015262	16S rRNA amplicon sequencing of stool sample from healthy Tokyo Children	Tokyo	Japan
