Run,Assay Type,BioSample,Center Name,Collection_Date,common_name,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,Title,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,study_accession,sample_accession,experiment_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,submitted_sra
ERR4282731,AMPLICON,SAMEA7003529,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235391,SAMEA7003529,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003529,572-M,M,ERS4771362,ERP122450,572-M,16SrRNAprofile,501,205853950,151230286,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003529,ERX4235391,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282731/ERR4282731_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282731/ERR4282731_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282731/572-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282731/572-M_S42_L001_R2_001.fastq.gz
ERR4282732,AMPLICON,SAMEA7003530,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235392,SAMEA7003530,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003530,573-12M,12M,ERS4771363,ERP122450,573-12M,16SrRNAprofile,501,53851725,37986191,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003530,ERX4235392,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282732/ERR4282732_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282732/ERR4282732_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282732/573-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282732/573-12M_S42_L001_R2_001.fastq.gz
ERR4282733,AMPLICON,SAMEA7003531,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235393,SAMEA7003531,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003531,573-3Y,3Y,ERS4771364,ERP122450,573-3Y,16SrRNAprofile,501,82742592,56428645,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003531,ERX4235393,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282733/ERR4282733_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282733/ERR4282733_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282733/573-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282733/573-3Y_S42_L001_R2_001.fastq.gz
ERR4282734,AMPLICON,SAMEA7003532,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235394,SAMEA7003532,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003532,573-4M,4M,ERS4771365,ERP122450,573-4M,16SrRNAprofile,501,65426882,46738173,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003532,ERX4235394,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282734/ERR4282734_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282734/ERR4282734_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282734/573-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282734/573-4M_S42_L001_R2_001.fastq.gz
ERR4282735,AMPLICON,SAMEA7003533,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235395,SAMEA7003533,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003533,573-5Y,5Y,ERS4771366,ERP122450,573-5Y,16SrRNAprofile,501,109115018,74890385,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003533,ERX4235395,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282735/ERR4282735_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282735/ERR4282735_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282735/573-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282735/573-5Y_S42_L001_R2_001.fastq.gz
ERR4282736,AMPLICON,SAMEA7003534,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235396,SAMEA7003534,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003534,573-NB,NB,ERS4771367,ERP122450,573-NB,16SrRNAprofile,501,18764924,13563914,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003534,ERX4235396,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282736/ERR4282736_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282736/ERR4282736_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282736/573-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282736/573-B_S42_L001_R2_001.fastq.gz
ERR4282737,AMPLICON,SAMEA7003535,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235397,SAMEA7003535,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003535,573-M,M,ERS4771368,ERP122450,573-M,16SrRNAprofile,501,62100679,44076742,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003535,ERX4235397,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282737/ERR4282737_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282737/ERR4282737_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282737/573-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282737/573-M_S42_L001_R2_001.fastq.gz
ERR4282738,AMPLICON,SAMEA7003536,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235398,SAMEA7003536,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003536,574-4M,4M,ERS4771369,ERP122450,574-4M,16SrRNAprofile,501,72634059,50651980,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003536,ERX4235398,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282738/ERR4282738_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282738/ERR4282738_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282738/574-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282738/574-4M_S42_L001_R2_001.fastq.gz
ERR4282739,AMPLICON,SAMEA7003537,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235399,SAMEA7003537,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003537,574-M,M,ERS4771370,ERP122450,574-M,16SrRNAprofile,501,33736995,22361858,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003537,ERX4235399,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282739/ERR4282739_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282739/ERR4282739_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282739/574-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282739/574-M_S42_L001_R2_001.fastq.gz
ERR4282740,AMPLICON,SAMEA7003538,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235400,SAMEA7003538,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003538,575-12M,12M,ERS4771371,ERP122450,575-12M,16SrRNAprofile,501,101168635,70140999,"fastq,sra","gs,ncbi","gs.US,ncbi.public",PRJEB38986,SAMEA7003538,ERX4235400,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282740/ERR4282740_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282740/ERR4282740_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282740/575-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282740/575-12M_S42_L001_R2_001.fastq.gz
ERR4282741,AMPLICON,SAMEA7003539,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235401,SAMEA7003539,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003539,575-3Y,3Y,ERS4771372,ERP122450,575-3Y,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7003539,ERX4235401,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282741/ERR4282741_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282741/ERR4282741_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282741/575-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282741/575-3Y_S42_L001_R2_001.fastq.gz
ERR4282742,AMPLICON,SAMEA7003540,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235402,SAMEA7003540,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003540,575-4M,4M,ERS4771373,ERP122450,575-4M,16SrRNAprofile,501,40370380,29329914,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003540,ERX4235402,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282742/ERR4282742_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/002/ERR4282742/ERR4282742_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282742/575-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282742/575-4M_S42_L001_R2_001.fastq.gz
ERR4282743,AMPLICON,SAMEA7003541,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235403,SAMEA7003541,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003541,575-5Y,5Y,ERS4771374,ERP122450,575-5Y,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7003541,ERX4235403,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282743/ERR4282743_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/003/ERR4282743/ERR4282743_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282743/575-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282743/575-5Y_S42_L001_R2_001.fastq.gz
ERR4282744,AMPLICON,SAMEA7003542,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235404,SAMEA7003542,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003542,575-NB,NB,ERS4771375,ERP122450,575-NB,16SrRNAprofile,501,83938621,57529976,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003542,ERX4235404,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282744/ERR4282744_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/004/ERR4282744/ERR4282744_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282744/575-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282744/575-B_S42_L001_R2_001.fastq.gz
ERR4282745,AMPLICON,SAMEA7003543,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235405,SAMEA7003543,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003543,577-12M,12M,ERS4771376,ERP122450,577-12M,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7003543,ERX4235405,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282745/ERR4282745_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/005/ERR4282745/ERR4282745_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282745/577-12M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282745/577-12M_S42_L001_R2_001.fastq.gz
ERR4282746,AMPLICON,SAMEA7003544,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235406,SAMEA7003544,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003544,577-3Y,3Y,ERS4771377,ERP122450,577-3Y,16SrRNAprofile,501,23780870,16579273,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003544,ERX4235406,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282746/ERR4282746_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/006/ERR4282746/ERR4282746_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282746/577-3Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282746/577-3Y_S42_L001_R2_001.fastq.gz
ERR4282747,AMPLICON,SAMEA7003545,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235407,SAMEA7003545,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003545,577-5Y,5Y,ERS4771378,ERP122450,577-5Y,16SrRNAprofile,501,28359491,19342458,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003545,ERX4235407,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282747/ERR4282747_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/007/ERR4282747/ERR4282747_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282747/577-5Y_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282747/577-5Y_S42_L001_R2_001.fastq.gz
ERR4282748,AMPLICON,SAMEA7003546,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235408,SAMEA7003546,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003546,577-M,M,ERS4771379,ERP122450,577-M,16SrRNAprofile,501,225689773,165372377,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003546,ERX4235408,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282748/ERR4282748_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/008/ERR4282748/ERR4282748_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282748/577-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282748/577-M_S42_L001_R2_001.fastq.gz
ERR4282749,AMPLICON,SAMEA7003547,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235409,SAMEA7003547,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003547,579-4M,4M,ERS4771380,ERP122450,579-4M,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7003547,ERX4235409,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282749/ERR4282749_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/009/ERR4282749/ERR4282749_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282749/579-4M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282749/579-4M_S42_L001_R2_001.fastq.gz
ERR4282750,AMPLICON,SAMEA7003548,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235410,SAMEA7003548,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:56Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003548,579-NB,NB,ERS4771381,ERP122450,579-NB,16SrRNAprofile,,,,,,,PRJEB38986,SAMEA7003548,ERX4235410,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282750/ERR4282750_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/000/ERR4282750/ERR4282750_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282750/579-B_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282750/579-B_S42_L001_R2_001.fastq.gz
ERR4282751,AMPLICON,SAMEA7003549,GOTHENBURG UNIVERISITY,2008,human,public,2021-03-23,2021-03-23,2020-06-23,2020-06-21,ENVO:00002003,ENVO:00002003,ENVO:00002003,ERX4235411,SAMEA7003549,Sweden,Europe,Sweden,56.67446,12.85676,human-gut,GOTHENBURG UNIVERISITY,GOTHENBURG UNIVERISITY,2021-03-23T08:56:55Z,2020-06-21T16:23:30Z,public,Illumina MiSeq,metagenome,V4_PCR,PAIRED,PCR,METAGENOMIC,Homo sapiens,ILLUMINA,Halmstad_childrenGut,2021-03-24T00:00:00Z,SAMEA7003549,579-M,M,ERS4771382,ERP122450,579-M,16SrRNAprofile,501,30908780,22106822,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB38986,SAMEA7003549,ERX4235411,9606,Homo sapiens,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282751/ERR4282751_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR428/001/ERR4282751/ERR4282751_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282751/579-M_S42_L001_R1_001.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR428/ERR4282751/579-M_S42_L001_R2_001.fastq.gz
