folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Alias	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ena_checklist	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geographic_location_(country_and/or_sea)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	sample_name	Sequencing_method	SRA_accession	SRA Study	title	host_subject_id	INSDC_center_alias	run_accession	numID	group
248_citizen	248_citizen_before	sample-244	73.56805986963867	0.204756817896192	2.9030571514321197	73.16666666666667	0.0895764408510371	5	11.163649621477692	5.372119469770951	8.924684187447966	0.9958013381839036	0.999937162247078	0.2409582829677866	0.0008439614894946	6.944376337247513	0.7046565436062155	0.4091835684146547	73	0.6781499555892927	6.283775292195552e-05	4.197629249709997	0.9104235591489628	2	0.6561832348875204	31828.0	ERR1700406	OMG248	AMPLICON	252	9885665	PRJEB16344	SAMEA4518979	4635712	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770694	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518979	ERS1418158	16S sequencing	ERS1418158	ERP018192	Healthy human gut 16S metagenome	subject3512		ERR1700406	1704.8685	before
248_citizen	248_citizen_before	sample-147	97.25446187128178	0.2578300414811432	3.111553978371303	97.33333333333331	0.0959704655276483	2	10.41987234824768	5.773291964459306	12.253819009279582	0.994300726825178	0.9998097195265822	0.2331609099759802	0.0006777014048674	9.138747431387134	0.694493299938293	0.5798824472459635	94	0.6870912895604762	0.0001902804734178	4.503600906637908	0.9040295344723516	5	0.6329611123391624	26277.0	ERR1700309	OMG151	AMPLICON	252	8230306	PRJEB16344	SAMEA4518882	3816794	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770597	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518882	ERS1418061	16S sequencing	ERS1418061	ERP018192	Healthy human gut 16S metagenome	subject3375		ERR1700309	9496.4222	before
248_citizen	248_citizen_after	sample-314	86.42889755619983	0.1750751754092883	3.0644648199707336	84.4	0.0799525655642205	14	12.507416027779213	5.546649234119848	15.814402778061917	0.9945933111366242	0.9976612094888072	0.2637271447669772	0.0098770998318175	10.244837232281052	0.7305955306106637	1.5171367690303563	83	0.7058600725497852	0.0023387905111927	4.499885795518282	0.9200474344357796	7	0.6281443850913175	2993.0	ERR1700476	OMG321	AMPLICON	253	1029642	PRJEB16344	SAMEA4519052	564250	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770764	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519052	ERS1418231	16S sequencing	ERS1418231	ERP018192	Healthy human gut 16S metagenome	subject3241		ERR1700476	7845.6888	after
248_citizen	248_citizen_after	sample-410	71.97078215539409	0.281127129750983	2.774952525567447	70.66666666666667	0.1163739609975797	8	8.59298756721701	3.950868261702953	10.901133291697546	0.9959930684263129	0.9990170380078636	0.2271509429131414	0.0026303983085135	7.801117777525421	0.667406180941602	0.8831649567097629	69	0.6613197715021456	0.0009829619921363	4.039687997971807	0.8836260390024202	6	0.6546479381541208	6104.0	ERR1700572	OMG417	AMPLICON	255	1984201	PRJEB16344	SAMEA4519148	1032319	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770860	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519148	ERS1418327	16S sequencing	ERS1418327	ERP018192	Healthy human gut 16S metagenome	subject3382		ERR1700572	9491.7137	after
248_citizen	248_citizen_after	sample-299	87.82544893233856	0.1925843940232429	3.325304341992991	87.14285714285714	0.0682557440489224	6	14.65078161455903	5.899224097925892	14.92660366471164	0.9929994924334076	0.9975096845600444	0.3484732084591829	0.0073071234027148	9.8870068051558	0.7512383616095614	1.3640169849977966	82	0.7658917716330068	0.0024903154399557	4.869196768065918	0.9317442559510776	9	0.5314360144154845	3614.0	ERR1700461	OMG306	AMPLICON	252	1400984	PRJEB16344	SAMEA4519037	731449	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770749	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519037	ERS1418216	16S sequencing	ERS1418216	ERP018192	Healthy human gut 16S metagenome	subject2558		ERR1700461	2463.2106	after
248_citizen	248_citizen_after	sample-492	144.3432203883495	0.1641206697661411	3.397563225142304	142.3125	0.0637939224259846	15	15.675474433481108	8.57321194791272	19.311402413738666	0.992859342906596	0.999755304645716	0.2090441693240179	0.0012391169215894	13.643353566564455	0.7518707732578459	0.8336484646693152	141	0.6890677898054091	0.0002446953542839	4.919634870599656	0.9362060775740152	7	0.6737224212592909	28607.0	ERR1700654	OMG499	AMPLICON	252	9595879	PRJEB16344	SAMEA4519230	4694256	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770942	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519230	ERS1418409	16S sequencing	ERS1418409	ERP018192	Healthy human gut 16S metagenome	subject3503		ERR1700654	8587.7293	after
248_citizen	248_citizen_after	sample-339	83.347951171875	0.2299729972997299	2.6478969386544	83.0	0.1120837537601083	11	8.921899619281925	6.208429813209232	9.934364657747038	0.996710469093932	0.9999763134208156	0.1609333795969691	0.0006310931269336	7.699095355345724	0.6684642208054051	0.4039515366973983	83	0.6003832919176451	2.3686579184234213e-05	3.8274671598968593	0.8879162462398916	1	0.7473954751213865	42218.0	ERR1700501	OMG346	AMPLICON	252	12196673	PRJEB16344	SAMEA4519077	6627467	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770789	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519077	ERS1418256	16S sequencing	ERS1418256	ERP018192	Healthy human gut 16S metagenome	subject3281		ERR1700501	1376.5083	after
248_citizen	248_citizen_after	sample-488	146.59584345923113	0.2348425196850393	3.0240427503315126	143.0	0.0978346456692913	18	10.221327967806843	4.11096225822036	21.60738449294396	0.9945466680000172	0.998031496062992	0.1525002498791545	0.0035907484721193	14.307060728243965	0.6941008350238307	1.3194860010953562	133	0.6238195500249806	0.0019685039370078	4.401223114213501	0.9021653543307088	20	0.73037120359955	10160.0	ERR1700650	OMG495	AMPLICON	290	3839825	PRJEB16344	SAMEA4519226	2031949	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770938	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519226	ERS1418405	16S sequencing	ERS1418405	ERP018192	Healthy human gut 16S metagenome	subject3492		ERR1700650	8561.7376	after
248_citizen	248_citizen_after	sample-402	86.74660259475053	0.2246469151534459	2.850580467874761	85.46153846153847	0.099642146597635	12	10.03591385920358	6.546103357337733	11.48136097792942	0.9958947911149326	0.999787618137411	0.1963238612151277	0.0013446092327433	8.53362025710055	0.6893617037964986	0.6193664014953214	85	0.6441419729658048	0.0002123818625889	4.128557723112887	0.900357853402365	4	0.6983977662425276	18834.0	ERR1700564	OMG409	AMPLICON	252	5881764	PRJEB16344	SAMEA4519140	2925637	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770852	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519140	ERS1418319	16S sequencing	ERS1418319	ERP018192	Healthy human gut 16S metagenome	subject3374		ERR1700564	5571.6946	after
248_citizen	248_citizen_after	sample-504	57.39540192043896	0.3111993734616245	2.672183425253207	57.0	0.1339615949580514	3	7.464826022063551	4.99600345191295	7.304796970137223	0.996385864015176	0.9999440590736184	0.2428947111517278	0.000698426670745	5.7194131623184665	0.6387699514043357	0.4263239024665121	57	0.6631539988701481	5.594092638174088e-05	3.868104337863104	0.8660384050419485	1	0.6296161078462548	17876.0	ERR1700666	OMG511	AMPLICON	252	5421364	PRJEB16344	SAMEA4519242	2542495	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770954	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519242	ERS1418421	16S sequencing	ERS1418421	ERP018192	Healthy human gut 16S metagenome	subject3553		ERR1700666	7555.6056	after
248_citizen	248_citizen_before	sample-178	250.18762221048183	0.1390802755968594	3.5938663076182524	242.8947368421053	0.0581575313169581	37	17.19467758268499	5.302703196349864	37.87051129783582	0.9903127206656326	0.9986647438978796	0.1553152067647377	0.0022476203572828	23.786511802804377	0.7644278893978872	1.7174343450577476	235	0.6630843635780997	0.0013352561021203	5.22279522672517	0.941842468683042	25	0.7078700562853062	18723.0	ERR1700340	OMG182	AMPLICON	284	7245175	PRJEB16344	SAMEA4518913	3760470	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770628	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518913	ERS1418092	16S sequencing	ERS1418092	ERP018192	Healthy human gut 16S metagenome	subject3421		ERR1700340	4664.4693	before
248_citizen	248_citizen_before	sample-91	102.55470055141122	0.1212759067357513	3.599246729902034	101.54545454545456	0.0446145576055733	10	22.41420858278507	7.093566550181761	17.15004164289255	0.9915719959773748	0.9993523316062176	0.3699269115553686	0.0041447289673939	11.45681924202105	0.7989447197459667	1.2851911613622011	101	0.788147089537853	0.0006476683937823	5.24765000165834	0.9553854423944268	4	0.5505165315754373	6176.0	ERR1700253	OMG94	AMPLICON	252	2129936	PRJEB16344	SAMEA4518825	1038965	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770541	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518825	ERS1418004	16S sequencing	ERS1418004	ERP018192	Healthy human gut 16S metagenome	subject3295		ERR1700253	2349.5784	before
248_citizen	248_citizen_before	sample-58	81.56402790467325	0.2547372238508265	2.7124146742229573	80.5	0.1236609011466177	5	8.086630379754036	5.653047194124619	9.852829265881011	0.9961680409505486	0.9999093354286924	0.1793257970059354	0.0005681788034235	7.591076452591508	0.6519294040559053	0.4397928513778527	80	0.62051305591121	9.066457130768532e-05	3.922838921409491	0.8763390988533822	3	0.6791879476563208	33089.0	ERR1700220	OMG61	AMPLICON	252	10254519	PRJEB16344	SAMEA4518792	4729790	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770508	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518792	ERS1417971	16S sequencing	ERS1417971	ERP018192	Healthy human gut 16S metagenome	subject3248		ERR1700220	5766.0728	before
248_citizen	248_citizen_before	sample-53	97.92200661295844	0.1462616490004979	3.415704845133994	96.0	0.0527881510318898	9	18.943645125889915	6.892879084057958	13.699659532113976	0.9931810326395722	0.9996443053283062	0.3188381645659586	0.0011443065184985	9.842029385635357	0.7767950711574433	0.8012670481227476	95	0.7538729092200229	0.0003556946716938	4.952836160607935	0.9472118489681102	5	0.5988348191386199	14057.0	ERR1700215	OMG56	AMPLICON	252	4488444	PRJEB16344	SAMEA4518787	2074553	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770503	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:32Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518787	ERS1417966	16S sequencing	ERS1417966	ERP018192	Healthy human gut 16S metagenome	subject3223		ERR1700215	6557.7266	before
248_citizen	248_citizen_after	sample-323	112.8191102191031	0.1691315563198624	2.951846684072536	112.0625	0.0905842914072734	15	11.03944165665467	7.314060926228656	13.046341937603604	0.9954035234820994	0.9999713384924048	0.1641812391487007	0.0003710139257656	9.95238749601886	0.7016840503010721	0.4239869993734697	112	0.6265055250766017	2.866150759529951e-05	4.264845469826488	0.9094157085927266	2	0.7076265200835279	69780.0	ERR1700485	OMG330	AMPLICON	252	21090039	PRJEB16344	SAMEA4519061	10301888	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770773	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519061	ERS1418240	16S sequencing	ERS1418240	ERP018192	Healthy human gut 16S metagenome	subject3260		ERR1700485	7619.8041	after
248_citizen	248_citizen_after	sample-296	116.62939161957183	0.2857750372102913	3.17379806221531	116.42857142857144	0.1031601948421773	6	9.69366141203862	7.821126576934267	16.308788826035244	0.9936074733129094	0.9997342122049756	0.2041309095178877	0.0013968799923896	11.582717080408198	0.6837999245484718	0.8384561514114359	115	0.6721442986857864	0.0002657877950244	4.601157109452536	0.8968398051578227	5	0.6481820114820327	18812.0	ERR1700458	OMG303	AMPLICON	252	5788424	PRJEB16344	SAMEA4519034	2716646	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770746	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519034	ERS1418213	16S sequencing	ERS1418213	ERP018192	Healthy human gut 16S metagenome	subject2315		ERR1700458	4979.7806	after
248_citizen	248_citizen_before	sample-77	92.70950694646228	0.1726730489699764	3.231110169062993	92.0	0.0721951755084504	5	13.851341075872172	6.4842246086058974	12.312165704509178	0.9940232365540744	0.9997995087965516	0.2736009784555598	0.0008637980646224	9.089959193501707	0.736522794926275	0.6442568695319834	91	0.7190498494302405	0.0002004912034484	4.679428756157798	0.9278048244915496	4	0.6092889116797693	19951.0	ERR1700239	OMG80	AMPLICON	252	6273662	PRJEB16344	SAMEA4518811	2901196	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770527	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518811	ERS1417990	16S sequencing	ERS1417990	ERP018192	Healthy human gut 16S metagenome	subject3274		ERR1700239	2055.2397	before
248_citizen	248_citizen_before	sample-116	91.0	0.2261594580510682	2.987793249547872	91.0	0.1007656068228497	8	9.92402101798526	6.763926360981182	12.59677277748862	0.9949008531008002	1.0	0.2124000441917818	0.0008446134781883	9.224350905323922	0.6877976283889419	0.6924408012355968	91	0.6653977388765192	0.0	4.330271838660943	0.8992343931771503	0	0.6441872643019074	17271.0	ERR1700278	OMG120	AMPLICON	252	5529894	PRJEB16344	SAMEA4518851	2562073	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770566	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4518851	ERS1418030	16S sequencing	ERS1418030	ERP018192	Healthy human gut 16S metagenome	subject3335		ERR1700278	2200.6134	before
248_citizen	248_citizen_after	sample-331	118.54186391905692	0.1319894408447324	3.3317598191037088	117.3157894736842	0.0554882063318623	18	18.02184763405807	7.137646712567593	15.89365889915196	0.9938100589722012	0.999840012798976	0.2354682783783786	0.0011337993281372	11.454854280631006	0.7693059758018734	0.7399433753363184	117	0.7020675304647179	0.0001599872010239	4.8234599920698455	0.9445117936681376	4	0.6750383046279373	25002.0	ERR1700493	OMG338	AMPLICON	252	8188508	PRJEB16344	SAMEA4519069	4127229	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770781	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519069	ERS1418248	16S sequencing	ERS1418248	ERP018192	Healthy human gut 16S metagenome	subject3269		ERR1700493	8526.3439	after
248_citizen	248_citizen_after	sample-398	68.29665858725762	0.2966502693839307	2.487000101531521	68.0	0.1472241325772683	5	6.792364692487932	5.508950472130621	7.913057786453008	0.9970013292961636	0.9999765753103772	0.1653630033700147	0.0004527948080298	6.284164293119845	0.6192993802414949	0.3291136047265688	68	0.5904705418486742	2.3424689622862496e-05	3.594467482356758	0.8527758674227316	1	0.7085844597853196	42690.0	ERR1700560	OMG405	AMPLICON	252	13096560	PRJEB16344	SAMEA4519136	6041888	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770848	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:31Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519136	ERS1418315	16S sequencing	ERS1418315	ERP018192	Healthy human gut 16S metagenome	subject3370		ERR1700560	6838.1087	after
248_citizen	248_citizen_after	sample-354	120.57865759322576	0.1692589038367524	3.163744364087857	119.46153846153848	0.0768412745982115	12	13.01383931004282	7.068737847585716	14.423060188769822	0.9944072128416998	0.9999275742816274	0.1932081818361705	0.0004122470926541	10.806609493477035	0.725886177846398	0.5063646408158613	119	0.6632231430092788	7.24257183725941e-05	4.5728027074573	0.9231587254017884	4	0.6781489325346826	55229.0	ERR1700516	OMG361	AMPLICON	252	18144812	PRJEB16344	SAMEA4519092	8952587	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770804	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519092	ERS1418271	16S sequencing	ERS1418271	ERP018192	Healthy human gut 16S metagenome	subject3302		ERR1700516	6619.0284	after
248_citizen	248_citizen_after	sample-322	98.87992745774665	0.1470762521036289	3.199422101824439	103.5	0.0642298253622208	1	15.569091062610717	6.367547755380967	11.723636393806336	0.9945466274212208	0.999857782834388	0.2492414233104521	0.0004461649102627	8.920259153374372	0.7502164345172249	0.4673816068052551	96	0.7023805806998764	0.0001422171656118	4.625149785143436	0.9357701746377792	6	0.6674036774988742	42189.0	ERR1700484	OMG329	AMPLICON	252	14283423	PRJEB16344	SAMEA4519060	6620252	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770772	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519060	ERS1418239	16S sequencing	ERS1418239	ERP018192	Healthy human gut 16S metagenome	subject3259		ERR1700484	2224.6551	after
248_citizen	248_citizen_after	sample-362	294.0981580913977	0.1099090697132198	3.810085357602426	284.0	0.0433264010299028	43	23.080615426834623	8.466523576589028	43.92131371033686	0.9884636503510388	0.9984611797621824	0.1674463840247402	0.003029604855899	27.17269566445002	0.7972945234108576	1.8574018712585136	272	0.6844381086154367	0.0015388202378176	5.53536777056301	0.9566735989700972	33	0.7062403137986367	21445.0	ERR1700524	OMG369	AMPLICON	291	8605705	PRJEB16344	SAMEA4519100	4345558	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770812	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:30Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519100	ERS1418279	16S sequencing	ERS1418279	ERP018192	Healthy human gut 16S metagenome	subject3322		ERR1700524	7652.6524	after
248_citizen	248_citizen_after	sample-496	91.18074074074072	0.2497030321975617	2.973863080378813	89.75	0.1075788786371483	7	9.295504960345324	6.632790479781164	11.181995807064052	0.994939058986027	0.9998749609252892	0.2127616675192178	0.000401297652155	8.483417003976584	0.675786156924618	0.4976028815191438	89	0.6642968103610609	0.0001250390747108	4.301809062939467	0.8924211213628517	4	0.6386191611844994	31990.0	ERR1700658	OMG503	AMPLICON	252	10338616	PRJEB16344	SAMEA4519234	4829087	KNOMICS LLC	2016	public	contigs,fastq,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERC000015	2016-12-31	2018-11-16	human microbiome	intestine environment	feces	ERX1770946	Russia	Europe	Russia	55	37	human-gut	Knomics LLC	2016-12-31T17:01:12Z	2016-10-21T09:38:33Z	public	Illumina MiSeq	metagenome	unspecified	SINGLE	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	OMGpilot	2017-01-01T00:00:00Z	SAMEA4519234	ERS1418413	16S sequencing	ERS1418413	ERP018192	Healthy human gut 16S metagenome	subject3517		ERR1700658	4537.1279	after
