folder	dataset	sample-id	ace	berger_parker_d	brillouin_d	chao1	dominance	doubles	enspie	faith_pd	fisher_alpha	gini_index	goods_coverage	heip_e	lladser_pe	margalef	mcintosh_d	menhinick	observed_features	pielou_evenness	robbins	shannon_entropy	simpson	singles	strong	sample-frequency	Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_diet	Host	Instrument	lat_lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	groups
95_obese	95_obese_M0_inulin	sample-141	153.2253572913031	0.2997293825000683	2.56530362607146	151.5	0.1735933327920013	13	5.760589902367939	18.01632918190034	18.056575678477827	0.9925563779774792	0.9999043271464888	0.081040088196312	0.0003391825513955	13.302994041606803	0.5855193122898138	0.5545447558907936	150	0.5130487063728869	9.567285351119372e-05	3.708736077763058	0.8264066672079987	7	0.7738106041968491	73166.0	SRR10698266	AMPLICON	420	44039940	PRJNA595949	SAMN13577802	Metagenome or environmental	24099378	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-02-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374669	Belgium	Europe	Belgium: Brussels	S25M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S25M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S25M0	SRP237728	M0_inulin
95_obese	95_obese_M0_inulin	sample-174	61.94278846153846	0.2495381613633061	2.3723418776187475	61.125	0.1417324965629417	7	7.05554494735025	9.098969490845889	6.890615763271566	0.9954614790722048	0.9999584864146792	0.1626664031233669	0.0004090705985676	5.564501518226814	0.6263799975649569	0.2779137015142315	61	0.5779389403955917	4.151358532079623e-05	3.4276040526356675	0.8582675034370583	2	0.7307204274402077	48177.0	SRR10698299	AMPLICON	420	34642860	PRJNA595949	SAMN13577772	Metagenome or environmental	20486994	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-02-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374636	Belgium	Europe	Belgium: Brussels	S03M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S03M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S03M0	SRP237728	M0_inulin
95_obese	95_obese_M3_placebo	sample-177	167.83146239094452	0.1271061224996585	3.492537808011115	165.23529411764707	0.0573645164846361	16	17.432379130534954	14.688621827821349	19.723563002099727	0.9861665646290028	0.9999130855858652	0.1966903879412755	0.0003879225436561	14.42925206142556	0.7631802988686364	0.5778840816249636	164	0.6859670289538095	8.691441413476701e-05	5.0470380889810125	0.942635483515364	7	0.6743201824051914	80539.0	SRR10698302	AMPLICON	420	51619260	PRJNA595949	SAMN13577671	Metagenome or environmental	28311003	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-07-28	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374633	Belgium	Europe	Belgium: Liege	C07M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C07M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C07M3	SRP237728	M3_placebo
95_obese	95_obese_M3_placebo	sample-164	159.1392912801033	0.1088331479606235	3.6524661035050574	157.6153846153846	0.0412932179994087	12	24.2170518174272	13.439783204331414	19.400311070760104	0.9849917794850674	0.9998837962117564	0.2441985190202279	0.0002903412361564	14.08313102620402	0.8000523867573185	0.6356026825770209	156	0.7247192598596818	0.0001162037882434	5.279871303833932	0.9587067820005912	7	0.6740223026142448	60239.0	SRR10698289	AMPLICON	420	41419140	PRJNA595949	SAMN13577781	Metagenome or environmental	23242303	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-07-08	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374646	Belgium	Europe	Belgium: Brussels	S08M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S08M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S08M3	SRP237728	M3_placebo
95_obese	95_obese_M3_placebo	sample-42	178.78576471462543	0.2126285577613011	3.491050402136489	175.89473684210526	0.0671334011145167	18	14.895714851303184	15.94772647928574	23.209664404462416	0.9856719388969428	0.999784740492705	0.1859761133932876	0.0005425942538483	16.25803730681146	0.7445400883772053	0.8509600358066542	174	0.6787604014528209	0.0002152595072949	5.051975315232945	0.9328665988854832	9	0.6904488559355816	41810.0	SRR10698167	AMPLICON	420	25504500	PRJNA595949	SAMN13577721	Metagenome or environmental	14029665	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-11-23	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374768	Belgium	Europe	Belgium: Liege	C38M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C38M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C38M3	SRP237728	M3_placebo
95_obese	95_obese_M3_inulin	sample-109	189.46938367287973	0.0618468528664973	3.952883448291826	186.4	0.0272605372212651	14	36.68306284220725	19.161138943515517	22.433968069179805	0.9804520956547964	0.9998396365094212	0.2842394133560099	0.0002148264772831	16.127632259619627	0.8379556014621432	0.6653244986425193	182	0.7609155289023272	0.0001603634905786	5.712797529536847	0.9727394627787348	12	0.6554076419371087	74830.0	SRR10698234	AMPLICON	420	47641860	PRJNA595949	SAMN13577831	Metagenome or environmental	25679202	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-10-12	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374701	Belgium	Europe	Belgium: Brussels	S45M3_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S45M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S45M3	SRP237728	M3_inulin
95_obese	95_obese_M3_inulin	sample-84	91.4605053370032	0.1372238986119493	3.123411296860102	90.3	0.0642109729247984	9	15.57366217096824	11.301601358354215	9.97217957517366	0.9912003340647147	0.999963789981895	0.2449076464981114	0.0002625268798693	7.858867440101776	0.7492040366360884	0.3126772279580405	90	0.6948336819991546	3.621001810500905e-05	4.510758189920361	0.9357890270752016	3	0.6661248575068732	82850.0	SRR10698209	AMPLICON	420	52686480	PRJNA595949	SAMN13577683	Metagenome or environmental	29512324	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-01-04	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374726	Belgium	Europe	Belgium: Liege	C14M3_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C14M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C14M3	SRP237728	M3_inulin
95_obese	95_obese_M3_inulin	sample-92	149.82549511999378	0.2889594585197376	3.18552163963994	143.8	0.104718599970939	9	9.549401923607787	15.569661519282043	17.399820811730677	0.9884779476452632	0.999698662525208	0.1732344698608912	0.000621959318719	12.64965348239928	0.6796697640580531	0.6547775860639253	136	0.6501649447013723	0.0003013374747919	4.608019886254558	0.895281400029061	13	0.6772963688152529	43141.0	SRR10698217	AMPLICON	420	27772500	PRJNA595949	SAMN13577847	Metagenome or environmental	15539018	UNIVERSITE CATHOLIQUE DE LOUVAIN	2018-04-26	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374718	Belgium	Europe	Belgium: Brussels	S55M3_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S55M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S55M3	SRP237728	M3_inulin
95_obese	95_obese_M0_placebo	sample-137	175.20612916859815	0.0721255719163753	3.75418928993186	174.0909090909091	0.0354673833415428	10	28.194918987121994	17.491874205841107	20.784565614662128	0.9836691197281736	0.9998650344836896	0.2483897162856539	0.0004168666792776	15.071689059929149	0.8146650268242444	0.6245401045069755	170	0.7322493655507164	0.0001349655163105	5.425521812104061	0.9645326166584572	10	0.6708962742372265	74093.0	SRR10698262	AMPLICON	420	49246680	PRJNA595949	SAMN13577806	Metagenome or environmental	27237840	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-02-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374673	Belgium	Europe	Belgium: Brussels	S29M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S29M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S29M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-118	148.36766581632654	0.0977691679026546	3.616340506048173	146.47619047619048	0.0414145894178775	20	24.146080259540803	13.94565730538147	19.65649491144293	0.985605618298754	0.9998486545388504	0.2525951372703155	0.0006324169008745	13.935094372289594	0.8009005952693516	0.8032533659892503	146	0.727927265112196	0.0001513454611496	5.2336693277820325	0.9585854105821224	5	0.6619854617135374	33037.0	SRR10698243	AMPLICON	420	25841760	PRJNA595949	SAMN13577823	Metagenome or environmental	15825874	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-09-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374692	Belgium	Europe	Belgium: Brussels	S41M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S41M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S41M3	SRP237728	M3_placebo
95_obese	95_obese_M0_placebo	sample-106	319.79349145553107	0.0723729248673626	4.372793583669129	318.0	0.0247811331515695	20	40.35327980700768	24.661768415888243	45.066699460783305	0.9668080042279918	0.9996791032004108	0.2552757775730761	0.000534739458092	29.016666508947644	0.8464950240224023	1.447709422017173	313	0.7639948656555383	0.0003208967995892	6.333531835244166	0.9752188668484304	15	0.6226555737757804	46744.0	SRR10698231	AMPLICON	420	30326100	PRJNA595949	SAMN13577834	Metagenome or environmental	16756634	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-10-11	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374704	Belgium	Europe	Belgium: Brussels	S47M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S47M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S47M0	SRP237728	M0_placebo
95_obese	95_obese_M3_placebo	sample-55	172.48416	0.1250535102739726	3.53215833907745	171.58333333333334	0.0528465581669505	11	18.92270820818345	14.129039896696185	22.52227442834989	0.9858806142613122	0.9997056934931506	0.2023485320059761	0.0006427997752999	15.766303018132152	0.7741203733765636	0.8638136462287215	167	0.6923729490135659	0.0002943065068493	5.112277115624385	0.9471534418330494	11	0.6889380485604134	37376.0	SRR10698180	AMPLICON	420	29460480	PRJNA595949	SAMN13577665	Metagenome or environmental	17933185	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-16	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374755	Belgium	Europe	Belgium: Liege	C04M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C04M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C04M3	SRP237728	M3_placebo
95_obese	95_obese_M3_inulin	sample-80	130.1398991610036	0.2770185131336629	3.1094033160562025	127.75	0.1040149711158212	11	9.614000650795688	12.947542995083207	15.152650190451922	0.989420520281328	0.9998869180317276	0.172309327119168	0.0003237647261968	11.329331386804752	0.6802204719191504	0.5064285774340471	126	0.6441378683537682	0.0001130819682724	4.494330216830779	0.8959850288841787	7	0.6690044632760539	61902.0	SRR10698205	AMPLICON	420	38063340	PRJNA595949	SAMN13577687	Metagenome or environmental	21498356	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-01-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374730	Belgium	Europe	Belgium: Liege	C16M3_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C16M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C16M3	SRP237728	M3_inulin
95_obese	95_obese_M3_placebo	sample-138	189.6958531180753	0.1797901111556826	3.617775076696536	186.64705882352945	0.0549921744956594	16	18.18440549352947	18.953282684437745	22.61289630589965	0.9844381601342812	0.9998705987396316	0.1994609377484755	0.0003836406103266	16.259183787285338	0.7682595094483311	0.6618919149701371	184	0.6949993525649522	0.0001294012603682	5.228870688441929	0.9450078255043406	10	0.6848717127156992	77279.0	SRR10698263	AMPLICON	420	51048060	PRJNA595949	SAMN13577805	Metagenome or environmental	27889228	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-04-14	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374672	Belgium	Europe	Belgium: Brussels	S27M3_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S27M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S27M3	SRP237728	M3_placebo
95_obese	95_obese_M0_inulin	sample-28	187.6039384883754	0.0830230424693756	3.925833066359989	186.3636363636364	0.0311216994238355	10	32.13192140896131	14.893526624785276	22.886861165828755	0.9806066989577632	0.9999190545572284	0.2720738730621027	0.000515905288262	16.40880080806065	0.8266227496688647	0.6795044491952758	185	0.7534031653626523	8.094544277157196e-05	5.674166631906585	0.9688783005761644	6	0.6455019857156816	74124.0	SRR10698153	AMPLICON	420	50544480	PRJNA595949	SAMN13577734	Metagenome or environmental	27892382	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-12-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374782	Belgium	Europe	Belgium: Brussels	E10M0_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E10M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E10M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-183	265.4378711471392	0.1177886414087247	4.042848415064677	261.75	0.0345894601576165	23	28.91054082495712	22.885181070001632	33.25494511277274	0.976513359495408	0.9998503479410372	0.2189834604902902	0.0004292760597101	22.847823141474205	0.8169024155673391	0.9146406292132376	259	0.7291471811950336	0.0001496520589629	5.845433165147635	0.9654105398423836	12	0.6648825746548541	80186.0	SRR10698308	AMPLICON	420	53901120	PRJNA595949	SAMN13577764	Metagenome or environmental	30322145	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-12-14	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374627	Belgium	Europe	Belgium: Brussels	E48M0_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E48M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E48M0	SRP237728	M0_placebo
95_obese	95_obese_M0_inulin	sample-144	231.9736500592903	0.2207117860346417	3.4168749262294607	237.54545454545453	0.0848939550150414	10	11.779401723277248	21.624507893068905	27.924587598362343	0.9848937792694332	0.9997599585612674	0.1343785172061707	0.0004814371999877	19.593695958021986	0.7111620822277402	0.7890768179033326	222	0.6337943092676703	0.0002400414387325	4.940056420158336	0.9151060449849586	19	0.7099440096799641	79153.0	SRR10698269	AMPLICON	420	50197560	PRJNA595949	SAMN13577674	Metagenome or environmental	27106894	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-06-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374666	Belgium	Europe	Belgium: Liege	C09M0_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C09M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C09M0	SRP237728	M0_inulin
95_obese	95_obese_M0_inulin	sample-146	162.75384615384615	0.0977827464132662	3.724077656432858	161.25	0.0361790422385744	11	27.64031157612545	18.723349857403207	20.30415002933308	0.983991402681332	0.9998882057015092	0.256461685185689	0.0004298656848088	14.599733881606532	0.8133027490218793	0.6906439074472327	160	0.7354143620499495	0.0001117942984907	5.384651078877192	0.9638209577614256	6	0.6750489100055898	53670.0	SRR10698271	AMPLICON	420	34728540	PRJNA595949	SAMN13577798	Metagenome or environmental	19598170	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-10-14	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374664	Belgium	Europe	Belgium: Brussels	S20M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S20M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S20M0	SRP237728	M0_inulin
95_obese	95_obese_M0_placebo	sample-6	212.6072165845402	0.077699802157602	3.998671670491711	209.3684210526316	0.0315544500245684	18	31.691251130075013	17.317590942860264	27.29958970540647	0.9784150539473516	0.9998133562283028	0.262642871964012	0.0005459571373468	18.918358788240702	0.8259324945492492	0.8942873684369727	207	0.7518172806610837	0.0001866437716973	5.784096443188656	0.9684455499754316	10	0.6338754297991298	53578.0	SRR10698131	AMPLICON	420	43060920	PRJNA595949	SAMN13577754	Metagenome or environmental	25398638	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-10-09	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374804	Belgium	Europe	Belgium: Brussels	E38M0_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E38M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E38M0	SRP237728	M0_placebo
95_obese	95_obese_M0_inulin	sample-26	251.0751564470775	0.2134775127904194	3.7048067027062825	248.92857142857144	0.070412398775239	13	14.202044205198364	21.89121619529361	30.79706323092737	0.9793087076428316	0.9998746595868324	0.1637967740118678	0.000327435226326	21.43665569045509	0.737134915517081	0.8270186488160072	245	0.6748915230515331	0.0001253404131675	5.356369666562026	0.9295876012247608	11	0.6691384230222666	87761.0	SRR10698151	AMPLICON	420	55147260	PRJNA595949	SAMN13577736	Metagenome or environmental	29988589	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-01-31	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374784	Belgium	Europe	Belgium: Brussels	E11M0_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E11M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E11M0	SRP237728	M0_inulin
95_obese	95_obese_M3_placebo	sample-186	258.2877348736542	0.1964557357013769	3.831570269871366	252.79166666666663	0.0563255379033281	23	17.753936086971887	21.81880036876541	31.98179610757024	0.9786920712530212	0.9998179761548764	0.1836445275726959	0.0007528149920531	22.04360151295188	0.7654299587806722	0.8978410781072568	249	0.6960448593182587	0.0001820238451237	5.540518424979394	0.9436744620966718	14	0.6663900802330406	76913.0	SRR10698311	AMPLICON	420	48435240	PRJNA595949	SAMN13577761	Metagenome or environmental	26689528	UNIVERSITE CATHOLIQUE DE LOUVAIN	2018-03-05	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374624	Belgium	Europe	Belgium: Brussels	E45M3_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E45M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E45M3	SRP237728	M3_placebo
95_obese	95_obese_M0_inulin	sample-2	175.23242227269168	0.255210618132849	3.448281670171447	171.75	0.0861747867112469	15	11.604322310083386	14.803458472841797	20.00691229085681	0.984852225543506	0.9999183848359026	0.1811176549792753	0.0002716730050572	14.70468338074605	0.7087082192667747	0.5429869061977279	170	0.6724247948766124	8.161516409748931e-05	4.982258180393026	0.9138252132887532	8	0.6589097054232677	98021.0	SRR10698127	AMPLICON	420	62069280	PRJNA595949	SAMN13577758	Metagenome or environmental	33622422	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-12-03	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374808	Belgium	Europe	Belgium: Brussels	E44M0_inulin	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E44M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E44M0	SRP237728	M0_inulin
95_obese	95_obese_M3_placebo	sample-23	165.91492829818532	0.105934942830227	3.760019574030828	165.0	0.0406501455704927	8	24.60015790757423	13.579284688558888	20.423831491908043	0.9828551063942502	0.9998337551027948	0.2644578182865622	0.0003597926227555	14.679877988363604	0.8018273341846808	0.6919564838964457	161	0.7416175418278712	0.0001662448972052	5.436736554491814	0.9593498544295072	9	0.6368716955384757	54137.0	SRR10698148	AMPLICON	420	34153560	PRJNA595949	SAMN13577739	Metagenome or environmental	18650026	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-04-25	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374787	Belgium	Europe	Belgium: Brussels	E15M3_placebo	Homo sapiens	Illumina MiSeq	50.81 N 4.26 E	E15M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	E15M3	SRP237728	M3_placebo
95_obese	95_obese_M0_placebo	sample-91	214.4829347610549	0.1460902364717829	3.679370183037869	212.05555555555557	0.0496580457607141	17	20.13772359908548	15.85655149635483	26.70615341985197	0.9832559266528104	0.9997743282234796	0.1891766033567293	0.0006367218092391	18.667052374714142	0.7802919402085056	0.831084057641642	207	0.6916056949709505	0.0002256717765204	5.320859393991264	0.9503419542392858	14	0.6802658441561172	62037.0	SRR10698216	AMPLICON	420	40618620	PRJNA595949	SAMN13577848	Metagenome or environmental	22135077	UNIVERSITE CATHOLIQUE DE LOUVAIN	2018-02-16	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374719	Belgium	Europe	Belgium: Brussels	S56M0_placebo	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S56M0_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S56M0	SRP237728	M0_placebo
95_obese	95_obese_M3_inulin	sample-175	145.6047107482993	0.3086969070181345	2.888158690742908	144.875	0.1290016463900445	7	7.751839049995048	16.648423999854096	16.810312022637348	0.991047727069316	0.9999278464572612	0.1200492656145942	0.0002322461976968	12.534786636126714	0.6430620142739474	0.4958944436518652	143	0.5829276240142854	7.215354273894848e-05	4.173686786596212	0.8709983536099555	6	0.7396014803417756	83156.0	SRR10698300	AMPLICON	420	51828420	PRJNA595949	SAMN13577771	Metagenome or environmental	28090214	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-04-20	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374635	Belgium	Europe	Belgium: Brussels	S02M3_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S02M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S02M3	SRP237728	M3_inulin
95_obese	95_obese_M3_inulin	sample-75	120.36981758756085	0.2415216710040467	3.202169876070367	119.25	0.087160175390229	7	11.473129735258691	11.87278371328078	13.748342389261005	0.9891543456457094	0.9999318736119248	0.2025953309640999	0.0002273641939962	10.443086930739476	0.7073820975466577	0.4355667176354241	118	0.6722203224769723	6.812638807515703e-05	4.626652530135909	0.912839824609771	5	0.6522629392217935	73393.0	SRR10698200	AMPLICON	420	44765280	PRJNA595949	SAMN13577691	Metagenome or environmental	24541980	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-03-15	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374735	Belgium	Europe	Belgium: Liege	C18M3_inulin	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C18M3_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C18M3	SRP237728	M3_inulin
95_obese	95_obese_M0_inulin	sample-168	191.24252433170383	0.3020366149547827	3.2735143598106573	191.0	0.111328784741167	10	8.982402909768052	14.935089417113351	23.16881861787954	0.9861225794378344	0.9998235423865892	0.1391270583474118	0.0003407033305376	16.53585292583785	0.6689053566244256	0.7094165336730306	185	0.6284797377146869	0.0001764576134107	4.733320644934548	0.888671215258833	12	0.688619477502648	68005.0	SRR10698293	AMPLICON	420	42372960	PRJNA595949	SAMN13577778	Metagenome or environmental	23448371	UNIVERSITE CATHOLIQUE DE LOUVAIN	2016-04-01	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374642	Belgium	Europe	Belgium: Brussels	S06M0_inulin	Homo sapiens	Illumina MiSeq	50.85 N 4.45 E	S06M0_inulin	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	S06M0	SRP237728	M0_inulin
95_obese	95_obese_M3_placebo	sample-53	203.9030029668262	0.0691982138096507	4.144599732776019	201.4	0.0246042276622794	19	40.643421680457415	20.376003893520164	25.798151637765592	0.97596050996018	0.9998667022127432	0.3150102486122527	0.0005383237754438	18.087017961146675	0.8465984146877026	0.8163877364853405	200	0.7840189238483025	0.0001332977872567	5.992927903958366	0.9753957723377206	8	0.606266328978939	60016.0	SRR10698178	AMPLICON	420	40383840	PRJNA595949	SAMN13577711	Metagenome or environmental	22503199	UNIVERSITE CATHOLIQUE DE LOUVAIN	2017-06-27	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	intestine environment	organic feature	organic material	SRX7374757	Belgium	Europe	Belgium: Liege	C29M3_placebo	Homo sapiens	Illumina MiSeq	50.57 N 5.56 E	C29M3_placebo	PAIRED	PCR	METAGENOMIC	metagenome	ILLUMINA	2020-02-20T00:00:00Z	C29M3	SRP237728	M3_placebo
